Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2024-03-02 16:05:57.881,0 days 02:02:15.450000,,,0 days 00:00:29.514000,11031.0,244.0,6,100.0,False,0,car,1752.839444444445,0.3254990211902727,OnTrack,5916.639162701564,5009.189033066293,-23.402299947525403
2024-03-02 16:05:58.080,0 days 02:02:15.649000,,,0 days 00:00:29.713000,11139.0,247.0,6,100.0,False,0,car,1766.4930555555563,0.3280344713517037,OnTrack,5812.941894624072,4850.080320907607,-25.830943183631014
2024-03-02 16:05:58.099,0 days 02:02:15.668000,,,0 days 00:00:29.732000,11016.5,247.0,6,69.5,False,0,pos,1767.802411056707,0.328277616230355,OnTrack,5806.0,4839.0,-26.0
2024-03-02 16:05:58.280,0 days 02:02:15.849000,,,0 days 00:00:29.913000,10894.0,247.0,6,39.0,False,0,car,1780.2152777777785,0.33058266246871976,OnTrack,5768.547939235384,4773.959486672178,-27.0299109205079
2024-03-02 16:05:58.419,0 days 02:02:15.988000,,,0 days 00:00:30.052000,10762.5,241.5,6,19.5,False,0,pos,1789.3979692106632,0.33228787117038927,OnTrack,5728.0,4709.0,-28.0
2024-03-02 16:05:58.480,0 days 02:02:16.049000,,,0 days 00:00:30.113000,10631.0,236.0,6,0.0,True,0,car,1793.3263888888896,0.33301737139024123,OnTrack,5696.528695378959,4661.985104262905,-28.67309363881985
2024-03-02 16:05:58.658,0 days 02:02:16.227000,,,0 days 00:00:30.291000,10168.5,229.5,6,0.0,True,0,pos,1804.4589190764054,0.3350846615182062,OnTrack,5583.0,4499.0,-31.0
2024-03-02 16:05:58.761,0 days 02:02:16.330000,,,0 days 00:00:30.394000,9706.0,223.0,6,0.0,True,0,car,1810.7327777777784,0.3362497053976416,OnTrack,5533.946210550608,4433.932014118416,-31.989646926324276
2024-03-02 16:05:58.961,0 days 02:02:16.530000,,,0 days 00:00:30.594000,10532.0,214.0,6,0.0,True,0,car,1822.6216666666676,0.3384574499281738,OnTrack,5478.542696905241,4376.683562698218,-33.068351273940934
2024-03-02 16:05:59.159,0 days 02:02:16.728000,,,0 days 00:00:30.792000,10327.5,208.5,6,3.5,True,0,pos,1833.8834914585584,0.34054874982343525,OnTrack,5426.0,4344.0,-34.0
2024-03-02 16:05:59.281,0 days 02:02:16.850000,,,0 days 00:00:30.914000,10123.0,203.0,5,7.0,False,0,car,1840.666111111112,0.34180826966423383,OnTrack,5384.926901405891,4322.6561991637245,-34.69733663581129
2024-03-02 16:06:00.201,0 days 02:02:17.770000,,,0 days 00:00:31.834000,10394.0,196.0,5,82.0,False,0,car,1890.7550000000008,0.35110968306950385,OnTrack,4917.0194712609655,4184.726227608022,-42.60261347676344
2024-03-02 16:06:00.239,0 days 02:02:17.808000,,,0 days 00:00:31.872000,10499.333333333334,198.33333333333334,5,88.0,False,0,pos,1892.8714066791956,0.3515026958492549,OnTrack,4896.0,4184.0,-43.0
2024-03-02 16:06:00.419,0 days 02:02:17.988000,,,0 days 00:00:32.052000,10604.666666666666,200.66666666666666,5,94.0,False,0,pos,1902.9886219079904,0.3533814438798184,OnTrack,4796.0,4186.0,-45.0
2024-03-02 16:06:00.561,0 days 02:02:18.130000,,,0 days 00:00:32.194000,10710.0,203.0,5,100.0,False,0,car,1911.055000000001,0.35487935527257136,OnTrack,4715.4705161617285,4188.20386399174,-46.90203959596698
2024-03-02 16:06:00.639,0 days 02:02:18.208000,,,0 days 00:00:32.272000,10798.5,205.0,5,100.0,False,0,pos,1915.5130026860052,0.35570719807092754,OnTrack,4671.0,4189.0,-48.0
2024-03-02 16:06:00.721,0 days 02:02:18.290000,,,0 days 00:00:32.354000,10887.0,207.0,5,100.0,False,0,car,1920.2550000000008,0.3565877781429271,OnTrack,4624.306878643467,4189.423416871399,-49.15266827983456
2024-03-02 16:06:00.939,0 days 02:02:18.508000,,,0 days 00:00:32.572000,10870.333333333334,210.66666666666666,5,91.0,False,0,pos,1933.3190987015041,0.3590137569475177,OnTrack,4498.0,4187.0,-53.0
2024-03-02 16:06:01.019,0 days 02:02:18.588000,,,0 days 00:00:32.652000,10853.666666666666,214.33333333333334,5,82.0,False,0,pos,1938.2288751607293,0.35992549329439527,OnTrack,4451.0,4184.0,-55.0
2024-03-02 16:06:01.161,0 days 02:02:18.730000,,,0 days 00:00:32.794000,10837.0,218.0,5,73.0,False,0,car,1946.8994444444452,0.36153560186649353,OnTrack,4391.358411985706,4177.222654441821,-56.495151245067284
2024-03-02 16:06:01.219,0 days 02:02:18.788000,,,0 days 00:00:32.852000,10320.5,218.0,5,64.0,False,0,pos,1950.4246411529311,0.3621902243316326,OnTrack,4366.0,4173.0,-57.0
2024-03-02 16:06:01.441,0 days 02:02:19.010000,,,0 days 00:00:33.074000,9804.0,218.0,6,55.0,False,0,car,1963.8550000000007,0.3646842169633085,OnTrack,4235.275089572539,4146.252589618326,-60.71702198487507
2024-03-02 16:06:01.499,0 days 02:02:19.068000,,,0 days 00:00:33.132000,9834.0,218.0,6,63.0,False,0,pos,1967.35934613899,0.3653349675165142,OnTrack,4201.0,4137.0,-62.0
2024-03-02 16:06:01.601,0 days 02:02:19.170000,,,0 days 00:00:33.234000,9864.0,218.0,6,71.0,False,0,car,1973.5438888888898,0.36648342559006,OnTrack,4143.817123196463,4118.120984483239,-64.5075605604497
2024-03-02 16:06:01.619,0 days 02:02:19.188000,,,0 days 00:00:33.252000,10044.5,220.5,6,80.0,False,0,pos,1974.642775579957,0.3666874868025545,OnTrack,4133.0,4114.0,-65.0
2024-03-02 16:06:01.921,0 days 02:02:19.490000,,,0 days 00:00:33.554000,10225.0,223.0,6,89.0,False,0,car,1993.366111111112,0.3701643753493772,OnTrack,3922.10306968971,4014.5187774423193,-74.55110139064763
2024-03-02 16:06:01.939,0 days 02:02:19.508000,,,0 days 00:00:33.572000,10307.0,225.0,6,94.5,False,0,pos,1994.491728970057,0.37037340048997525,OnTrack,3912.0,4009.0,-75.0
2024-03-02 16:06:02.241,0 days 02:02:19.810000,,,0 days 00:00:33.874000,10389.0,227.0,6,100.0,False,0,car,2013.5438888888898,0.3739113511133457,OnTrack,3796.2053392053394,3929.7697834628557,-80.53517977566196
2024-03-02 16:06:02.259,0 days 02:02:19.828000,,,0 days 00:00:33.892000,10389.0,229.0,6,100.0,False,0,pos,2014.6958591081534,0.37412526983818906,OnTrack,3789.0,3924.0,-81.0
2024-03-02 16:06:02.459,0 days 02:02:20.028000,,,0 days 00:00:34.092000,10389.0,231.0,6,100.0,False,0,pos,2027.6379262594662,0.37652858761112196,OnTrack,3694.0,3841.0,-88.0
2024-03-02 16:06:02.481,0 days 02:02:20.050000,,,0 days 00:00:34.114000,10389.0,233.0,6,100.0,False,0,car,2029.0772222222229,0.376795862191555,OnTrack,3682.0646264198217,3828.704131445047,-88.93488273240098
2024-03-02 16:06:02.721,0 days 02:02:20.290000,,,0 days 00:00:34.354000,10759.0,238.0,6,100.0,False,0,car,2044.9438888888897,0.379742272649125,OnTrack,3541.2857153088607,3659.822500688211,-100.42015421837436
2024-03-02 16:06:02.819,0 days 02:02:20.388000,,,0 days 00:00:34.452000,10808.0,239.0,6,100.0,False,0,pos,2051.4627713377936,0.3809528169822629,OnTrack,3500.0,3606.0,-104.0
2024-03-02 16:06:02.881,0 days 02:02:20.450000,,,0 days 00:00:34.514000,10857.0,240.0,6,100.0,False,0,car,2055.6105555555564,0.3817230527886679,OnTrack,3482.159544114557,3581.747876933523,-105.65089668648855
2024-03-02 16:06:03.059,0 days 02:02:20.628000,,,0 days 00:00:34.692000,10930.0,242.5,6,100.0,False,0,pos,2067.66760583662,0.3839620245766242,OnTrack,3446.0,3527.0,-109.0
2024-03-02 16:06:03.161,0 days 02:02:20.730000,,,0 days 00:00:34.794000,11003.0,245.0,6,100.0,False,0,car,2074.6661111111116,0.3852616339754554,OnTrack,3411.028534337974,3473.3139982710436,-111.46935407923732
2024-03-02 16:06:03.279,0 days 02:02:20.848000,,,0 days 00:00:34.912000,11108.0,246.5,6,100.0,False,0,pos,2082.8374223764185,0.3867790312631125,OnTrack,3364.0,3400.0,-115.0
2024-03-02 16:06:03.441,0 days 02:02:21.010000,,,0 days 00:00:35.074000,11213.0,248.0,6,100.0,False,0,car,2093.9550000000004,0.38884354472779536,OnTrack,3305.3268933893023,3304.0987309349503,-120.93702729279529
2024-03-02 16:06:03.499,0 days 02:02:21.068000,,,0 days 00:00:35.132000,10766.0,241.0,6,50.0,False,0,pos,2097.82346810082,0.38956191205134766,OnTrack,3285.0,3270.0,-123.0
2024-03-02 16:06:03.841,0 days 02:02:21.410000,,,0 days 00:00:35.474000,10319.0,234.0,6,0.0,True,0,car,2119.9550000000004,0.3936716963179311,OnTrack,3167.033348264462,3068.182875638437,-132.5756323620043
2024-03-02 16:06:03.859,0 days 02:02:21.428000,,,0 days 00:00:35.492000,9875.0,234.0,6,0.0,True,0,pos,2121.1354754923086,0.3938909084189043,OnTrack,3161.0,3058.0,-133.0
2024-03-02 16:06:04.041,0 days 02:02:21.610000,,,0 days 00:00:35.674000,9431.0,234.0,6,0.0,True,0,car,2132.9550000000004,0.39608577211299895,OnTrack,3101.209842110188,2959.247519914278,-137.08396963929673
2024-03-02 16:06:04.079,0 days 02:02:21.648000,,,0 days 00:00:35.712000,9442.333333333334,224.33333333333334,6,0.0,True,0,pos,2135.2632761656782,0.3965144146991447,OnTrack,3089.0,2940.0,-138.0
2024-03-02 16:06:04.119,0 days 02:02:21.688000,,,0 days 00:00:35.752000,9453.666666666666,214.66666666666666,6,0.0,True,0,pos,2137.618551416468,0.3969517849278874,OnTrack,3076.0,2920.0,-139.0
2024-03-02 16:06:04.241,0 days 02:02:21.810000,,,0 days 00:00:35.874000,9465.0,205.0,6,0.0,True,0,car,2144.3438888888895,0.3982006675744901,OnTrack,3025.456196874957,2847.3012568788818,-141.86103192617819
2024-03-02 16:06:04.419,0 days 02:02:21.988000,,,0 days 00:00:36.052000,9565.0,185.5,6,0.0,True,0,pos,2152.956796578908,0.39980006849599986,OnTrack,2948.0,2742.0,-145.0
2024-03-02 16:06:04.561,0 days 02:02:22.130000,,,0 days 00:00:36.194000,9665.0,166.0,5,0.0,True,0,car,2159.099444444445,0.4009407467675244,OnTrack,2914.7343092179844,2698.720207884388,-146.12203898518845
2024-03-02 16:06:04.759,0 days 02:02:22.328000,,,0 days 00:00:36.392000,9877.0,153.5,5,0.0,True,0,pos,2166.963024056009,0.4024009988600525,OnTrack,2886.0,2665.0,-147.0
2024-03-02 16:06:04.840,0 days 02:02:22.409000,,,0 days 00:00:36.473000,10089.0,141.0,3,0.0,True,0,car,2170.026944444445,0.402969963171417,OnTrack,2868.9626247303463,2644.846426698442,-147.7288361081416
2024-03-02 16:06:05.099,0 days 02:02:22.668000,,,0 days 00:00:36.732000,9352.0,134.5,3,0.0,True,0,pos,2179.295215714421,0.4046910638894918,OnTrack,2800.0,2568.0,-150.0
2024-03-02 16:06:05.120,0 days 02:02:22.689000,,,0 days 00:00:36.753000,8615.0,128.0,3,0.0,True,0,car,2179.9825000000005,0.404818691301657,OnTrack,2794.266820906993,2562.5313073150787,-150.001689138794
2024-03-02 16:06:05.319,0 days 02:02:22.888000,,,0 days 00:00:36.952000,8174.666666666667,120.0,3,0.0,True,0,pos,2185.919838991247,0.405921244097494,OnTrack,2741.0,2519.0,-150.0
2024-03-02 16:06:05.379,0 days 02:02:22.948000,,,0 days 00:00:37.012000,7734.333333333333,112.0,3,0.0,True,0,pos,2187.581536683693,0.4062298182650365,OnTrack,2726.0,2509.0,-151.0
2024-03-02 16:06:05.481,0 days 02:02:23.050000,,,0 days 00:00:37.114000,7294.0,104.0,3,0.0,True,0,car,2190.411388888889,0.40675531655058916,OnTrack,2701.9397790582325,2494.5957237417997,-151.5492408779479
2024-03-02 16:06:05.639,0 days 02:02:23.208000,,,0 days 00:00:37.272000,7172.5,102.0,3,0.0,True,0,pos,2194.800450037617,0.40757035703383665,OnTrack,2659.0,2477.0,-151.0
2024-03-02 16:06:05.641,0 days 02:02:23.210000,,,0 days 00:00:37.274000,7051.0,100.0,3,0.0,True,0,car,2194.8558333333335,0.40758064160873203,OnTrack,2658.31434236814,2476.797964405908,-151.00486138337286
2024-03-02 16:06:05.879,0 days 02:02:23.448000,,,0 days 00:00:37.512000,6936.0,99.0,3,0.0,True,0,pos,2201.3367372929674,0.40878413340712527,OnTrack,2566.0,2457.0,-153.0
2024-03-02 16:06:05.881,0 days 02:02:23.450000,,,0 days 00:00:37.514000,6821.0,98.0,3,0.0,True,0,car,2201.389166666667,0.40879386944420204,OnTrack,2565.396937618332,2456.881307990671,-153.0132463386051
2024-03-02 16:06:06.081,0 days 02:02:23.650000,,,0 days 00:00:37.714000,6324.0,91.0,3,0.0,True,0,car,2206.4447222222225,0.4097326766978395,OnTrack,2530.3094347171573,2449.5115415053892,-153.41413177828736
2024-03-02 16:06:06.299,0 days 02:02:23.868000,,,0 days 00:00:37.932000,6116.666666666667,89.0,3,0.0,True,0,pos,2211.701734280702,0.4107088940489745,OnTrack,2499.0,2462.0,-153.0
2024-03-02 16:06:06.519,0 days 02:02:24.088000,,,0 days 00:00:38.152000,5909.333333333333,87.0,3,0.0,True,0,pos,2216.7883066191143,0.4116534610614378,OnTrack,2433.0,2500.0,-153.0
2024-03-02 16:06:06.521,0 days 02:02:24.090000,,,0 days 00:00:38.154000,5702.0,85.0,3,0.0,False,0,car,2216.8336111111116,0.41166187402124854,OnTrack,2432.574987430575,2500.2789630246734,-153.00032044289716
2024-03-02 16:06:06.721,0 days 02:02:24.290000,,,0 days 00:00:38.354000,5649.0,80.0,3,0.0,False,0,car,2221.278055555556,0.41248719907939135,OnTrack,2414.409016881878,2517.9414232250106,-153.00559882393722
2024-03-02 16:06:06.799,0 days 02:02:24.368000,,,0 days 00:00:38.432000,5743.5,78.5,3,8.0,False,0,pos,2222.963467324327,0.41280017690675397,OnTrack,2409.0,2527.0,-153.0
2024-03-02 16:06:07.001,0 days 02:02:24.570000,,,0 days 00:00:38.634000,5838.0,77.0,3,16.0,False,0,car,2227.266944444445,0.4135993245952389,OnTrack,2383.6794946923205,2565.5221723979625,-152.99009953923274
2024-03-02 16:06:07.039,0 days 02:02:24.608000,,,0 days 00:00:38.672000,5927.333333333333,77.66666666666667,3,19.0,False,0,pos,2228.0840010796346,0.41375105049110134,OnTrack,2379.0,2573.0,-153.0
2024-03-02 16:06:07.279,0 days 02:02:24.848000,,,0 days 00:00:38.912000,6016.666666666667,78.33333333333333,3,22.0,False,0,pos,2233.3405722373477,0.41472718596778496,OnTrack,2354.0,2620.0,-153.0
2024-03-02 16:06:07.321,0 days 02:02:24.890000,,,0 days 00:00:38.954000,6106.0,79.0,3,25.0,False,0,car,2234.2891666666674,0.4149033381871047,OnTrack,2348.9501138856513,2631.1255221345637,-152.8997978341461
2024-03-02 16:06:07.539,0 days 02:02:25.108000,,,0 days 00:00:39.172000,6197.5,81.5,3,29.5,False,0,pos,2239.3581786214886,0.41584464426903106,OnTrack,2321.0,2700.0,-152.0
2024-03-02 16:06:07.601,0 days 02:02:25.170000,,,0 days 00:00:39.234000,6289.0,84.0,3,34.0,False,0,car,2240.8225000000007,0.41611656602257463,OnTrack,2314.960223182309,2718.274860317426,-151.78053278126862
2024-03-02 16:06:07.801,0 days 02:02:25.370000,,,0 days 00:00:39.434000,6596.0,86.0,3,41.0,False,0,car,2245.6002777777785,0.41700379046007824,OnTrack,2302.4324263321914,2769.885812318508,-151.26373222486575
2024-03-02 16:06:07.919,0 days 02:02:25.488000,,,0 days 00:00:39.552000,6993.0,89.5,3,46.5,False,0,pos,2248.5135255126997,0.41754477514022514,OnTrack,2298.0,2794.0,-151.0
2024-03-02 16:06:08.161,0 days 02:02:25.730000,,,0 days 00:00:39.794000,7390.0,93.0,3,52.0,False,0,car,2254.9002777777787,0.4187307831442422,OnTrack,2293.623376157127,2829.693851171459,-150.44103296554232
2024-03-02 16:06:08.279,0 days 02:02:25.848000,,,0 days 00:00:39.912000,7710.666666666667,98.33333333333333,3,57.666666666666664,False,0,pos,2258.3394395163295,0.4193694290756545,OnTrack,2292.0,2853.0,-150.0
2024-03-02 16:06:08.479,0 days 02:02:26.048000,,,0 days 00:00:40.112000,8031.333333333333,103.66666666666667,3,63.333333333333336,False,0,pos,2264.5177067070426,0.4205167217895438,OnTrack,2289.0,2910.0,-149.0
2024-03-02 16:06:08.561,0 days 02:02:26.130000,,,0 days 00:00:40.194000,8352.0,109.0,3,69.0,False,0,car,2267.01138888889,0.42097979392768153,OnTrack,2288.7435679209793,2934.558084691048,-148.73206961103557
2024-03-02 16:06:08.721,0 days 02:02:26.290000,,,0 days 00:00:40.354000,8907.0,109.0,3,74.0,False,0,car,2271.8558333333344,0.42187939824105725,OnTrack,2290.274733257443,2983.006582807281,-148.24622135872903
2024-03-02 16:06:08.759,0 days 02:02:26.328000,,,0 days 00:00:40.392000,9021.5,115.0,3,78.0,False,0,pos,2273.0728241688225,0.4221053911732703,OnTrack,2291.0,2995.0,-148.0
2024-03-02 16:06:08.921,0 days 02:02:26.490000,,,0 days 00:00:40.554000,9136.0,121.0,3,82.0,False,0,car,2278.5780555555566,0.42312770239149833,OnTrack,2295.5982191469443,3049.0390661642136,-146.3905026695539
2024-03-02 16:06:08.959,0 days 02:02:26.528000,,,0 days 00:00:40.592000,9616.5,126.0,3,90.0,False,0,pos,2279.9150199245382,0.4233759741855003,OnTrack,2297.0,3063.0,-146.0
2024-03-02 16:06:09.161,0 days 02:02:26.730000,,,0 days 00:00:40.794000,10097.0,131.0,3,98.0,False,0,car,2287.3113888888897,0.424749466130749,OnTrack,2306.1241561882675,3144.0901082554997,-144.16528728195559
2024-03-02 16:06:09.179,0 days 02:02:26.748000,,,0 days 00:00:40.812000,10574.0,136.5,3,99.0,False,0,pos,2287.999642568834,0.42487727355764293,OnTrack,2307.0,3151.0,-144.0
2024-03-02 16:06:09.321,0 days 02:02:26.890000,,,0 days 00:00:40.954000,11051.0,142.0,3,100.0,False,0,car,2293.622500000001,0.4259214277133119,OnTrack,2314.061506441643,3201.2214183929646,-142.62503898266988
2024-03-02 16:06:09.459,0 days 02:02:27.028000,,,0 days 00:00:41.092000,11199.5,147.5,3,100.0,False,0,pos,2299.4655308312026,0.4270064676594225,OnTrack,2323.0,3255.0,-141.0
2024-03-02 16:06:09.481,0 days 02:02:27.050000,,,0 days 00:00:41.114000,11348.0,153.0,3,100.0,False,0,car,2300.4225000000006,0.4271841750522704,OnTrack,2324.7750701037153,3265.1130686682873,-140.69974467618337
2024-03-02 16:06:09.721,0 days 02:02:27.290000,,,0 days 00:00:41.354000,11137.0,162.0,3,100.0,False,0,car,2311.2225000000008,0.42918971494355757,OnTrack,2348.644550318765,3393.265694915026,-136.8847843230363
2024-03-02 16:06:09.779,0 days 02:02:27.348000,,,0 days 00:00:41.412000,10796.5,166.0,3,100.0,False,0,pos,2313.923089139948,0.42969120931857063,OnTrack,2354.0,3420.0,-136.0
2024-03-02 16:06:09.881,0 days 02:02:27.450000,,,0 days 00:00:41.514000,10456.0,170.0,4,100.0,False,0,car,2318.7780555555564,0.4305927675424005,OnTrack,2362.2975817653696,3458.973369870339,-134.561145149004
2024-03-02 16:06:10.201,0 days 02:02:27.770000,,,0 days 00:00:41.834000,11280.0,182.0,4,100.0,False,0,car,2334.9558333333343,0.43359695075404053,OnTrack,2385.3108087865444,3558.6766365518783,-130.2907968448376
2024-03-02 16:06:10.219,0 days 02:02:27.788000,,,0 days 00:00:41.852000,11348.333333333334,183.33333333333334,4,100.0,False,0,pos,2335.879153136249,0.4337684095222961,OnTrack,2387.0,3567.0,-130.0
2024-03-02 16:06:10.279,0 days 02:02:27.848000,,,0 days 00:00:41.912000,11416.666666666666,184.66666666666666,4,100.0,False,0,pos,2338.9577198405896,0.4343400936272538,OnTrack,2393.0,3597.0,-129.0
2024-03-02 16:06:10.361,0 days 02:02:27.930000,,,0 days 00:00:41.994000,11485.0,186.0,4,100.0,False,0,car,2343.2225000000008,0.4351320553621862,OnTrack,2401.8779842613067,3639.2327521558987,-127.72904911414227
2024-03-02 16:06:10.479,0 days 02:02:28.048000,,,0 days 00:00:42.112000,11670.0,191.0,4,100.0,False,0,pos,2349.5677605011933,0.43631035842290383,OnTrack,2415.0,3699.0,-126.0
2024-03-02 16:06:10.601,0 days 02:02:28.170000,,,0 days 00:00:42.234000,11855.0,196.0,4,100.0,False,0,car,2356.2891666666674,0.4375585110331262,OnTrack,2427.4182620340007,3755.955041166237,-124.09385490236721
2024-03-02 16:06:10.759,0 days 02:02:28.328000,,,0 days 00:00:42.392000,11945.5,199.0,4,100.0,False,0,pos,2365.092028157655,0.4391931860217975,OnTrack,2447.0,3847.0,-121.0
2024-03-02 16:06:10.841,0 days 02:02:28.410000,,,0 days 00:00:42.474000,12036.0,202.0,4,100.0,False,0,car,2369.7558333333336,0.44005924595929896,OnTrack,2461.628132958458,3915.542463557327,-118.87457677403074
2024-03-02 16:06:11.001,0 days 02:02:28.570000,,,0 days 00:00:42.634000,11336.0,210.0,5,100.0,False,0,car,2379.089166666667,0.441792428581399,OnTrack,2492.858040777325,4061.534398101765,-114.61694513274433
2024-03-02 16:06:11.039,0 days 02:02:28.608000,,,0 days 00:00:42.672000,11339.0,212.66666666666666,5,100.0,False,0,pos,2381.3364132414863,0.4422097380861543,OnTrack,2498.0,4085.0,-114.0
2024-03-02 16:06:11.299,0 days 02:02:28.868000,,,0 days 00:00:42.932000,11342.0,215.33333333333334,5,100.0,False,0,pos,2396.980803386695,0.4451148722075502,OnTrack,2515.0,4154.0,-113.0
2024-03-02 16:06:11.440,0 days 02:02:29.009000,,,0 days 00:00:43.073000,11345.0,218.0,5,100.0,False,0,car,2405.673055555556,0.44672900725104825,OnTrack,2531.9668550126507,4223.334296566466,-111.56590882004888
2024-03-02 16:06:11.559,0 days 02:02:29.128000,,,0 days 00:00:43.192000,11467.5,222.0,5,100.0,False,0,pos,2413.126046382864,0.4481130137708227,OnTrack,2552.0,4309.0,-110.0
2024-03-02 16:06:11.600,0 days 02:02:29.169000,,,0 days 00:00:43.233000,11590.0,226.0,5,100.0,False,0,car,2415.7175,0.4485942418824511,OnTrack,2559.834059493206,4343.46138444311,-109.49380103239626
2024-03-02 16:06:11.801,0 days 02:02:29.370000,,,0 days 00:00:43.434000,11771.0,230.0,5,100.0,False,0,car,2428.559166666667,0.4509789154723226,OnTrack,2600.96986461654,4528.797758518374,-107.3172023669481
2024-03-02 16:06:11.838,0 days 02:02:29.407000,,,0 days 00:00:43.471000,11560.0,231.0,5,100.0,False,0,pos,2430.931099954345,0.4514193790674995,OnTrack,2607.0,4556.0,-107.0
2024-03-02 16:06:12.041,0 days 02:02:29.610000,,,0 days 00:00:43.674000,11349.0,232.0,5,100.0,False,0,car,2444.0258333333336,0.4538510466746598,OnTrack,2627.692090329751,4648.276927934111,-105.7741939507582
2024-03-02 16:06:12.219,0 days 02:02:29.788000,,,0 days 00:00:43.852000,11036.0,235.5,5,100.0,False,0,pos,2455.813274574891,0.4560399525659696,OnTrack,2645.0,4734.0,-105.0
2024-03-02 16:06:12.281,0 days 02:02:29.850000,,,0 days 00:00:43.914000,10723.0,239.0,6,100.0,False,0,car,2459.959166666667,0.45680983700810196,OnTrack,2654.0480556802504,4781.326344677209,-104.71521665845827
2024-03-02 16:06:12.459,0 days 02:02:30.028000,,,0 days 00:00:44.092000,10840.0,241.0,6,100.0,False,0,pos,2471.927302477085,0.45903229754441083,OnTrack,2682.0,4931.0,-104.0
2024-03-02 16:06:12.561,0 days 02:02:30.130000,,,0 days 00:00:44.194000,10957.0,243.0,6,100.0,False,0,car,2478.859166666667,0.4603195318178545,OnTrack,2691.4331752540975,4983.069006185697,-103.83078948819724
2024-03-02 16:06:12.719,0 days 02:02:30.288000,,,0 days 00:00:44.352000,11066.0,245.5,6,100.0,False,0,pos,2489.730940176625,0.46233839991630443,OnTrack,2702.0,5051.0,-104.0
2024-03-02 16:06:12.841,0 days 02:02:30.410000,,,0 days 00:00:44.474000,11175.0,248.0,6,100.0,False,0,car,2498.1480555555554,0.4639014425701944,OnTrack,2714.5428567535173,5142.197223857499,-104.55524116375621
2024-03-02 16:06:13.079,0 days 02:02:30.648000,,,0 days 00:00:44.712000,11242.5,248.0,6,100.0,False,0,pos,2514.4851377779405,0.4669352083205861,OnTrack,2742.0,5353.0,-106.0
2024-03-02 16:06:13.161,0 days 02:02:30.730000,,,0 days 00:00:44.794000,11310.0,248.0,6,100.0,False,0,car,2520.1924999999997,0.46799505485858295,OnTrack,2748.3469439590535,5403.830570226795,-106.27704119776605
2024-03-02 16:06:13.459,0 days 02:02:31.028000,,,0 days 00:00:45.092000,11332.5,251.5,6,88.0,False,0,pos,2541.319069965172,0.4719182195651776,OnTrack,2755.0,5571.0,-108.0
2024-03-02 16:06:13.481,0 days 02:02:31.050000,,,0 days 00:00:45.114000,11355.0,255.0,6,76.0,True,0,car,2542.859166666666,0.47220421265511153,OnTrack,2754.2910925495444,5591.735820373928,-108.36551743462853
2024-03-02 16:06:13.659,0 days 02:02:31.228000,,,0 days 00:00:45.292000,10784.0,247.5,6,38.0,True,0,pos,2555.116190109329,0.47448031908684324,OnTrack,2744.0,5778.0,-112.0
2024-03-02 16:06:13.921,0 days 02:02:31.490000,,,0 days 00:00:45.554000,10213.0,240.0,6,0.0,True,0,car,2572.1924999999997,0.47765135803885445,OnTrack,2723.8589636874713,5891.028193455681,-114.63296642423366
2024-03-02 16:06:13.959,0 days 02:02:31.528000,,,0 days 00:00:45.592000,9946.5,229.0,6,0.0,True,0,pos,2574.5337638017527,0.47808612636759906,OnTrack,2719.0,5907.0,-115.0
2024-03-02 16:06:14.081,0 days 02:02:31.650000,,,0 days 00:00:45.714000,9680.0,218.0,6,0.0,True,0,car,2581.8813888888885,0.47945056666560587,OnTrack,2698.789486779535,5972.597872896514,-116.41186941409066
2024-03-02 16:06:14.259,0 days 02:02:31.828000,,,0 days 00:00:45.892000,10218.0,214.0,6,0.0,True,0,pos,2592.4191502119784,0.4814074093228575,OnTrack,2661.0,6084.0,-119.0
2024-03-02 16:06:14.321,0 days 02:02:31.890000,,,0 days 00:00:45.954000,10756.0,210.0,6,0.0,True,0,car,2595.8813888888885,0.4820503405987559,OnTrack,2647.1216567250135,6118.474917336757,-120.00767831693318
2024-03-02 16:06:14.499,0 days 02:02:32.068000,,,0 days 00:00:46.132000,11023.5,198.5,6,0.0,True,0,pos,2605.127967247886,0.48376741298365233,OnTrack,2605.0,6207.0,-123.0
2024-03-02 16:06:14.521,0 days 02:02:32.090000,,,0 days 00:00:46.154000,11291.0,187.0,6,0.0,True,0,car,2606.2702777777777,0.48397953792216486,OnTrack,2599.49472205834,6217.34971603663,-123.34502459309442
2024-03-02 16:06:14.699,0 days 02:02:32.268000,,,0 days 00:00:46.332000,11291.0,187.0,6,0.0,True,0,pos,2615.6755119489567,0.48572607239597937,OnTrack,2553.0,6296.0,-126.0
2024-03-02 16:06:14.761,0 days 02:02:32.330000,,,0 days 00:00:46.394000,11291.0,187.0,4,0.0,True,0,car,2618.736944444444,0.4862945747102555,OnTrack,2536.4671473446315,6320.448251768749,-126.96314157317254
2024-03-02 16:06:14.899,0 days 02:02:32.468000,,,0 days 00:00:46.532000,10892.333333333334,172.33333333333334,4,0.0,True,0,pos,2624.842341865783,0.4874283356436497,OnTrack,2499.0,6370.0,-129.0
2024-03-02 16:06:15.079,0 days 02:02:32.648000,,,0 days 00:00:46.712000,10493.666666666666,157.66666666666666,4,0.0,True,0,pos,2631.643464266931,0.48869129141041145,OnTrack,2448.0,6428.0,-131.0
